text,label
尊敬的客户，您好！得啦营推出新菜品了！在原有菜品基础上增加（卤猪脚饭，酿茄子饭，牛腩萝卜饭），欢迎订餐，电话订餐：xxxxxxx微信订餐：delawin（搜索关注公众号即可订餐）,正常
新年开业，洛阳管焊中心姚文涛向您及全家祝以诚挚的问候，管焊中心涵盖焊工培训，设备出租，焊材耗材，管道工程组织管理等施工服务。期待今后能与您更多时间机会交流，合作，共同打造美好明天，实现你我中国梦。一起加油吧，亲！！！！！！,正常
尊敬的经销商朋友：石家庄金城公司将于x月x日xx时在（石家庄弘谷国际酒店）召开海尔统帅，尊贵冰箱，奥克斯，荣事达小天鹅，小鸭等产品春季展销会，请各位经销商朋友参加！地点:石家庄开发区，湘江道与秦岭大街交口(如开车在裕华高速口下向东)，白佛车站坐xxx路公交到师大附中高新校区下车即到，联系电话郑树健:xxxxxxxxxxx,正常
特大喜讯：x.x女人节顶品百货惊天优惠！全国四大女鞋品牌“ST&SAT星期六”厂家重磅来袭，时尚女鞋买x双送x双，超级划算，仅限x天。爱她就带她到顶品百货，享受女人节！活动地址：解放路中段万隆电器对面顶品百货一楼星期六专柜；活动热线：xxxxxxx仅此一天，我的亲人和好朋友们希望您能找到适合自己喜欢的！,正常
您好，首先祝您在新的一年生意兴隆。我厂专业裁片、分条，xxx丝以内，最宽达x.x米，主裁网片：砖带网电焊网粮仓网轧花网冲孔网等。大小机子都有，大小活都接。欢迎新老客户来电咨询xxxxxxxxxxx.,正常
【西蒙教育新年祝福】面对高中知识“脱节”，孩子无法适应高中学习而掉队。西蒙教育特别开设“高中VIP特色班”，一线名师讲解高中重难点。定向辅导，单科提分。咨询热线：xxxxxxxxxxx。同时祝各位家长羊年大吉，喜气洋洋！,正常
奥姬丽儿携MYscara英国美睫项目亮相xxxx第xx届广州美博会世界唯一一款半持久性睫毛产品，英国原装进口，刷一次保持x-x周，洗澡、游泳、泡温泉都不会脱落，含有大量VE/VC对睫毛进行深层滋养与养护；xx天之后可彻底改善你的睫毛问题，令睫毛浓密炫黑，帮你解决睫毛的一切烦恼。一个启动期不低于xx名、全年不低于xxx名新客户进店成交的盈利性拓客项目。一个激活沉睡客户达xx%、提高老顾客进店率xx%的尖端明星产品。详询电话：xxxxxxxxxxx夏沫展位号：xx.x国际馆Lxx--xx号展位,正常
三八美丽女人节，相约嘉迪斯，尽享xx元，芬騰、戴丝玉、xx元、纤思哲、雅安莉娜、保暖买一件加xx元任选一件丽维时装打底衫原价xxx现价xx元地址鸡泽县水泵场对过嘉迪斯,正常
提前祝您元宵节快乐，【金尚】为回馈新老客户，正月十五元宵节当天签约金尚在最优惠基础上额外由公司总部赠送十台全自动洗衣机!数量有限!仅限明天一天!望广大客户积极致电地点：天山大街黄河大道交口澳怡大厦五层，公司安排车接车送【河北金尚装饰工程有限公司】,正常
好消息：抢！抢！抢！万人空巷抢格力，定于x月xx-xx日举行万人空巷抢格力活动，格力空调火热定购中，格力空调一年中价格最低的时候到了，预定有礼品，买贵了在送你一台，预交十元送认筹卡和精美水杯一个。地址老邮局北xx米海华家电，电话xxxxxxxxxxx靳斌,正常
您好，我是一鸣奶吧嘉兴一中店的伙伴，x月x日至x日，用淘点点买单实付金额xx元以上，立减x元，再返x元红包:x月x号消费多少，返多少，xx元封顶，每个账户限用一次，快去下载淘点点APP吧奶吧期待您的光临，祝您生活愉快！，,正常
五环体育场九辰国际娱乐会所为了回馈新老顾客啤酒买一箱增一箱还有美女陪伴哦谢谢哥哥一直以来捧兄弟祝愿哥哥新的一年里财源广进生意兴隆xxxxxxxxxxx大政,正常
"新春巨献，礼从”邮“来！邮政百全社员注意啦！办业务送积分，好礼一重重！第一重：积分兑礼抽大奖！一等奖名牌全自动洗衣机(或液晶电视)，二等奖高档白酒一件，三等奖x升食用油一桶。第二重：预定农肥返积分！所有积分在邮政便民站当钱花！第三重：喜迎元宵，活期豪礼""转""不停！如果您还不是邮政社员用户，现在就加入，免费办证。一证在手，实惠多多！优惠活动这么多，您还在等什么？赵固邮政区域经理闫军岭，电话xxxxx......",正常
家长您好！昂立万盛分校恭祝所有家长和小朋友们元宵节快乐！在x.xx植树节到来之际，我校推出“小种子，大未来”（免费发放种子）及昂立春季报名大优惠（x.xx折优惠，限x名）活动。通过种植魔豆的方式，培养孩子的观察力、启发孩子的想象创造力与成就感。增强孩子自信力的同时让亲子关系更加和睦，让孩子更加热爱生活！届时我校会在小学门口进行活动，敬请留意！昂立教育万盛分校,正常
淮滨建材城佛山照明店，广东名牌，胜宇电线，国标阻然，回报新老客户，新政策价，x平方xxx元，x.x平方xxx元，x.x平方xx元，询电话，xxxxxxxxxxx，,正常
x.x女人节特惠活动开始了，茹妆满xxx送xx.满xxx送xx.买xxxBB霜+xx元送xxx元专业补水面膜一盒，内容详询华宾超市二楼茹妆专柜，活动时间:x月x至x月x号，想学更多化妆技巧加我微信xxxxxxxxx,正常
[温泉邮政]元宵佳节闹花灯，您吃汤圆我来送！凡正月十五，十六到我支行存款xxxx元以上者，均可免费领取精品汤圆一袋！凡将此短信转发超过xx位好友者，凭短信记录可到温泉邮政银行领取xx元彩票x张（最高可中xx万）和价值xx元礼品一份。这个元宵节真不同，发个短信让你领袋汤圆更显真诚，祝您元宵节快乐！,正常
八妇女节，“爱满禅城，以爱换艾”。悦泰美五周年暨明珠店开业之际感恩回馈广大客户女性对悦泰美的支持与厚爱，凡在禅城工作的女性，都可通过家居护肤产品的任意一款空瓶就可换购悦泰美春季扶阳排寒一次！此次活动仅限悦泰美明珠店！美丽热线：xxxxxxxx，明珠店理疗师阿华！,正常
"新年开门红$魅力三八，美丽人生，同时恭贺人人美容平地名都店""镁沁SPA会所”隆重开业，$x、入院礼$到院既送精美礼品一份；$x、优惠礼：仅收xxxx元可亨受六重大礼包共计价值xxxxx元（含）：$x，面部产品套(xx次)xxxx元$x，超声刀x次xxxx元$x，形象设计一次xxxx元$x，幸福女人检查一次xxx元$x，伊莎贝尔现金券xxxx元$x、同行礼：凡身边朋友一起过来可免费可享受人人美容特色护理x次还有抽奖哦$以上活动仅限xxxx年x月x号～xxxx年x月xx号$美丽热线：xxxx-xxxxxxxx",正常
喜迎三八！喜迎三八！本店所有项目如纹绣，绝毛，减肥，微整，丰胸，均可享受x折优惠！快快参与吧！详情店内咨询长江路杨青汗蒸养生馆咨询电话：xxxx--xxxxxxx,正常
亲爱的，三月节日有礼，超值放送，玫琳凯帮你全面开启V脸时代（一）订购买任意幻时或幻时佳产品每满xxxx元，就送xxx的产品+新品亮采体验装x套（内含亮采精华液，眼霜，粉底）（二）重叠送~订购任意常规产满xxxx，再送xxx的产品（内含限量版护手霜和润唇膏）+幻时迷你套装x套+亮采体验装x套（三）生日有礼~x月身份证生日的VIP顾客订购xxxx赠送xxx炫润唇膏（四）节日有礼~订购满xxxx还可额外获赠xxx的面膜一支（五）休、停职有礼~订购任意产品满xxxx送xxx的产品（六）推荐有礼~本月推荐一名xxxx订单的vip公司就送xxx的美白水，推荐越多，美白水得的也多！六重节日惊喜，做女人真好！美丽热线xxxxxxxxxxx,正常
感谢您的支持，三八节活动政策；消费xxx元（送月卡x张，送家用产品价值xxx元x名，价值xxx元x名，价值xxx元x名）只有在x月x日或x月x日，名额共xx个，祝您和您家人元宵节快乐，机不可失.失不再来噢！美容院小汪,正常
靓丽女人节，x月x日至x日百莲康伲尔携手大派送充值一千送三百以此类推百莲凯祝家人们节日快乐健康美丽！元宵节当天所有员工放假一天享受团圆，给您带来的不便请谅解！,正常
为回馈新老顾客对雪莲的厚爱，在三八妇女节来临之际x月x-x月x号，特推出全场x折，部分款x.x折，欢迎你和朋友一起光临本柜，周口万顺达三楼雪莲期待你的光临!,正常
好消息，为回馈新老顾客对神奇瘦的支持，本店特别推出特价通穴减肥xxx，可减x/xx斤，名额有限预定从速，另外本店特色芦荟鲜汁护理xxxx/xx次，三八当天赠送xxx家居套盒一套，数量不多抓紧时间吧……做一个对自己重要的女人加油,正常
IAMxx女装疯了买衣服就送港澳游了不要x、x千也不要四五千只需你来IAMxx女装[得意]IAMxx女装不仅让你美还包你玩聚惠三八美女节，IAMxx女装与你整装待发,正常
姐，你好！我是怡丰城红云名典的小红，本店x.x妇女节有大型优惠活动，全场xxx元起，活动时间:即日起到x月x号截止，欢迎姐的光临！在此提前祝姐x.x妇女节快乐！:-),正常
中国邮政xxxxx电话客服，要求口齿清晰，声音甜美，有良好的服务意识，能熟练使用办公软件，打字速度xx字每分钟，要求专科以上学历，女性年龄xx周岁以内，基本工资xxxx元每月，绩效工资xxxx--xxxx元奖金，其他补贴，第三个月以后xxx元全勤奖每月，免费工作餐，免费住宿，免费班车接送，优秀员工可外出学习旅游，单位台球，乒乓球等娱乐设施。。。工作地点北京。。。,正常
诚邀您参加x月x日(今天)下午x:xx在保定市东关公园蓝城酒店召开的油菜团汽车快保经验分享暨美国胜牌机油养护品推介会，有现场答疑、抽奖、拍卖、吐血促销等惊喜环节，希望几位老用户都来。电话:xxxxxxxxxxx,正常
每逢佳节胖三斤，仔细一瞧三公斤。青米健身提供室内恒温泳池，各种健身器械跑步机，瑜伽，各种舞蹈，阳春x月，正是释放激情，燃烧脂肪的时候！青米健身蒋豪期待您的光临！,正常
亲爱的佳人们，今天碧水芙蓉店又派四个人去进修国际形体设计，教到我们不吃药、不打针、不节食、不反弹，完美塑造S形；学完后一定能帮到您的，店铺照常营业；美丽热线：xxxxxxxxxxx,正常
LILY品牌舞蹈优惠来啦[玫瑰][玫瑰][玫瑰]，xxxx年LILY舞蹈推出更多卡项，单项卡、周末精品卡，等等～～凡是在三月八日之前进店咨询报名者，均可享受本店最低优惠，（报名通卡年卡均赠送服装一套）团购报名更优惠哦，今晚七点到八点三全路总店爵士舞课程，欢迎试课，详情咨询：xxxxxxxxxxx,正常
尊敬的朋友您好！新的一年已开始，我公司已与各厂家调配好卡车资源，型号充足，车源充沛。并且分期业务正常运行，首付低（可垫款），提车快！如您或您朋友有购车意向，随时来电咨询，马利xxxxxxxxxxx。在此祝您财源广进！,正常
浓情元宵，粒粒祝福，帅太橱柜祝您元宵快乐，新春大吉；帅太橱态x柜“放开架势、慧倾全城”即将启动，进店有豪礼，预约咨询热线：xxxx-xxxxxxx（郑口京杭大街美林水岸售楼部北邻）,正常
东亮特大螺母厂本厂生产xx一xxx螺母，煤矿，电力，铁路专用母，正标中标，小边母，加厚特厚母，反扣，细扣，加大孔热镀锌母美制，英制，德标母，高强母并订做个种材质异型螺母。电话，xxxxxxx，xxxxxxx手机，xxxxxOxxOxOxxxxxxxxxxx。欢迎来电合作。,正常
河北雪松纸业为您提供进口纯木桨喷桨，挂桨轴纸规格有：xxxx-xxxx-xxxx喷桨规格有：xxxx-xxxx的复合好的轴纸，并分切各种规格的喷桨盘纸。联系电话：xxxxxxxxxxx.xxxxxxxxxxx王海林诚信为您合作！,正常
您好，我是浦发银行北新支行的张经理。我行于x月x日至x日发行的汇理财常规产品x、x个月预期收益达到x.x%，一年期高达x.xx%【保证收益】先到先得，欢迎选购。地址：北新道与友谊路交口东行xx米（地质五队一层），电话:xxxxxxx，希望我们的服务能够帮助到您。,正常
新春未走、佳节将至、从即日起至x月x日、世纪联华汝河店美肤宝大优惠活动、a买xxx元即送xx元、b买xxx元即送xxx元加旅行套、又有面膜低至x折、更多优惠尽在专柜、时尚三八、要对美丽自己狠一点,正常
